,Gender,Listed_Date,Ranking,Name,Brand,Price,Url,Material_1,Material_2,Material_3,Feature_1,Feature_2,Feature_3,Feature_4,Material_4,Feature_5,Feature_6,Material_5,Feature_7,Material_6,Feature_8,Feature_9
794,women,2019-02-24,95,Sylonway Women's High Waist Yoga Pants with Pockets & Mesh Tummy Control Workout Running Leggings for Sports Fitness Gym,sylonway,17.49,https://www.amazon.com/Sylonway-Pockets-Control-Workout-Leggings/dp/B07HQKZ5QT,,,,結構性透氣,,,,,,,,,,,
795,women,2019-02-24,96,UURUN Women's High Waist Yoga Pants Non See-Through Tummy Control Workout Compression Leggings with 4 Way Stretch,uurun,17.99,https://www.amazon.com/UURUN-See-Through-Control-Compression-Leggings/dp/B07N2DS5CM,all/any Spandex,Polyamide(Nylon) Blended,Polyester Blended,提升運動效能設計,涼爽透氣,反光功能,四面彈,,保暖禦寒,單向導溼快乾,,舒適平滑縫合,,,
796,women,2019-02-24,97,TSLA Women's Compression Long Sleeve T-Shirts Cool Dry Baselayer FUD01 / FUT02 / FUB03,tesla,11.98,https://www.amazon.com/TSLA-Womens-Compression-T-Shirts-Baselayer/dp/B07M9VW86W,Spandex 11~20%,all/any Spandex,Polyester Blended,提升運動效能設計,異味控制,涼爽透氣,單向導溼快乾,,抗菌功能,舒適伸展,,,,,
797,women,2019-02-24,98,KT Buttery Super Soft Leggings for Women - Full Length Lightweight Leggings - Casual Solid Leggings Pants with Plus Size,kt,11.99,https://www.amazon.com/KT-Buttery-Super-Leggings-Women/dp/B07FCL82TY,all/any Spandex,Polyester Blended,Spandex <= 10%,舒適伸展,四面彈,,,,,,,,,,
798,women,2019-02-24,99,Reebok Women's Legging Full Length Performance Compression Pants,reebok,56.49,https://www.amazon.com/Reebok-Womens-Legging-Performance-Compression/dp/B076DH6XKC,,,,單向導溼快乾,蒸發性涼感,提升運動效能設計,,,,,,,,,
799,women,2019-03-03,1,90 Degree By Reflex - High Waist Power Flex Legging – Tummy Control,90degreebyreflex,34.99,https://www.amazon.com/90-Degree-Reflex-Legging-Control/dp/B07C2PFHRX,Spandex 11~20%,all/any Spandex,Polyamide(Nylon) Blended,提升運動效能設計,四面彈,單向導溼快乾,Athleisure,Polyester Blended,舒適伸展,,,,,,
800,women,2019-03-03,2,TSLA Yoga Pants High-Waist Tummy Control w Hidden Pocket FYP52 / FYP54 / FYP56 / FYP42,tesla,14.98,https://www.amazon.com/TSLA-High-Waist-Control-Hidden-Pocket/dp/B07MNVR3QK,all/any Spandex,Polyester Blended,,涼爽透氣,單向導溼快乾,,,,,,,,,,
801,women,2019-03-03,3,Homma Premium Thick High Waist Tummy Compression Slimming Leggings,homma,19.5,https://www.amazon.com/Homma-Premium-Compression-Slimming-Leggings/dp/B0716Z6D2W,Polyamide(Nylon) Blended,Spandex 11~20%,all/any Spandex,單向導溼快乾,蒸發性涼感,提升運動效能設計,涼爽透氣,,四面彈,一體成型,,,,,
802,women,2019-03-03,4,90 Degree By Reflex Womens Power Flex Yoga Pants,90degreebyreflex,22.49,https://www.amazon.com/90-Degree-Reflex-Womens-Power/dp/B076FKSJH1,Polyester Blended,Polyamide(Nylon) Blended,Spandex 11~20%,,,,,all/any Spandex,,,,,,,
803,women,2019-03-03,5,90 Degree By Reflex – High Waist Tummy Control Shapewear – Power Flex Capri,90degreebyreflex,35.99,https://www.amazon.com/90-Degree-Reflex-Control-Shapewear/dp/B00Q41NPEW,all/any Spandex,Spandex 11~20%,Polyamide(Nylon) Blended,四面彈,單向導溼快乾,提升運動效能設計,Athleisure,Polyester Blended,舒適伸展,,,,,,
804,women,2019-03-03,6,"Fengbay High Waist Yoga Pants, Pocket Yoga Pants Tummy Control Workout Running 4 Way Stretch Yoga Leggings",fengbay,15.25,https://www.amazon.com/Fengbay-Control-Workout-Running-Leggings/dp/B07GXM2RR3,,,,保暖禦寒,單向導溼快乾,提升運動效能設計,四面彈,,舒適伸展,,,,,,
805,women,2019-03-03,7,FITTIN Women's Workout Leggings Capris With Pocket - Yoga Pants For Running Sports Fitness Gym,fittin,23.49,https://www.amazon.com/FITTIN-Womens-Workout-Leggings-Capris/dp/B077KSCW6G,Polyester Blended,Spandex <= 10%,all/any Spandex,四面彈,單向導溼快乾,,,,,,,,,,
806,women,2019-03-03,8,Neleus Women's Tummy Control High Waist Leggings with Pockets,neleus,28.38,https://www.amazon.com/Neleus-Womens-Control-Leggings-Pockets/dp/B07KQ7846N,Polyester Blended,all/any Spandex,Spandex 11~20%,蒸發性涼感,四面彈,涼爽透氣,單向導溼快乾,,,,,,,,
807,women,2019-03-03,9,Olacia Yoga Pants with Pocket High Waisted Tummy Control Workout Leggings,olacia,10.74,https://www.amazon.com/Olacia-Waisted-Control-Workout-Leggings/dp/B07N7PDHZT,all/any Spandex,Polyester Blended,,反光功能,四面彈,,,,,,,,,,
808,women,2019-03-03,10,RURING Women's High Waist Yoga Pants Tummy Control Workout Running 4 Way Stretch Yoga Leggings,ruring,15.99,https://www.amazon.com/RURING-Control-Workout-Running-Leggings/dp/B077TMTFRP,Polyamide(Nylon) Blended,,,四面彈,涼爽透氣,單向導溼快乾,,,,,,,,,
809,women,2019-03-03,11,Dragon Fit Compression Yoga Pants Power Stretch Workout Leggings High Waist Tummy Control,dragon,25.48,https://www.amazon.com/Dragon-Fit-Compression-Stretch-Leggings/dp/B07DL1BKW5,Cotton Blended,all/any Spandex,Polyamide(Nylon) Blended,提升運動效能設計,涼爽透氣,四面彈,單向導溼快乾,,,,,,,,
810,women,2019-03-03,12,SEASUM Women's High Waist Yoga Pants Tummy Control Slimming Booty Leggings Workout Running Butt Lift Tights,seasum,11.5,https://www.amazon.com/SEASUM-Control-Slimming-Leggings-Workout/dp/B07F6LSC77,Polyester Blended,all/any Spandex,Acrylic Blended,蒸發性涼感,一體成型,單向導溼快乾,羽絨,,涼爽透氣,提升運動效能設計,,,,,
811,women,2019-03-03,13,Yogalicious High Waist Ultra Soft Lightweight Leggings -? High Rise Yoga Pants,yogalicious,52.3,https://www.amazon.com/Yogalicious-Waist-Ultra-Lightweight-Leggings/dp/B07BLLWBM2,Spandex 11~20%,all/any Spandex,Polyester Blended,單向導溼快乾,,,,,,,,,,,
812,women,2019-03-03,14,ODODOS High Waist Out Pocket Printed Yoga Capris Pants Tummy Control Workout Running 4 Way Stretch Yoga Capris Leggings,ododos,19.98,https://www.amazon.com/ODODOS-Printed-Control-Workout-Leggings/dp/B07DBXNGYG,all/any Spandex,Spandex 11~20%,Polyamide(Nylon) Blended,單向導溼快乾,四面彈,抗菌功能,,,,,,,,,
813,women,2019-03-03,15,Neleus High Waist Running Workout Leggings for Yoga with Pockets 1 2 Pack,neleus,22.12,https://www.amazon.com/Neleus-Running-Workout-Leggings-Pockets/dp/B0775ZKT7N,Polyester Blended,Spandex 11~20%,all/any Spandex,四面彈,舒適平滑縫合,,,,,,,,,,
814,women,2019-03-03,16,adidas Originals Women's 3-Stripes Leggings,adidas,59.46,https://www.amazon.com/adidas-Originals-Womens-3-Stripes-Leggings/dp/B07N84KS7B,all/any Spandex,Cotton Blended,Spandex <= 10%,,,,,,,,,,,,
815,women,2019-03-03,17,Oalka Women Power Flex Yoga Pants Workout Running Leggings,oalka,14.99,https://www.amazon.com/Oalka-Women-Workout-Running-Leggings/dp/B07BT2X2NQ,Polyester Blended,all/any Spandex,Spandex 11~20%,,,,,Polyamide(Nylon) Blended,,,,,,,
816,women,2019-03-03,18,TSLA Yoga Pants Mid & High-Waist Tummy Control w Hidden Pocket FYC32/FYC33/FYC34/FYC36/FYP32,tesla,11.48,https://www.amazon.com/Tesla-High-Waist-Control-Hidden-Pocket/dp/B07BJH1WVC,Spandex 11~20%,all/any Spandex,Polyester Blended,異味控制,涼爽透氣,單向導溼快乾,抗菌功能,,舒適伸展,,,,,,
817,women,2019-03-03,19,Women Weight Loss Hot Neoprene Sauna Sweat Pants with Side Pocket Workout Thighs Slimming Capris Leggings Body Shaper,traininggirl,19.99,https://www.amazon.com/Weight-Neoprene-Workout-Slimming-Leggings/dp/B07DLW1S41,Polyester Blended,,,單向導溼快乾,蒸發性涼感,提升運動效能設計,舒適伸展,,,,,,,,
818,women,2019-03-03,20,90 Degree By Reflex High Waist Tummy Control Interlink Squat Proof Ankle Length Leggings,90degreebyreflex,26.52,https://www.amazon.com/90-Degree-Reflex-Interlink-Leggings/dp/B07K6RVYBN,Spandex >= 21%,all/any Spandex,Polyester Blended,提升運動效能設計,Athleisure,涼爽透氣,四面彈,,,,,,,,
819,women,2019-03-03,21,SEASUM Women Scrunch Butt Yoga Pants Leggings High Waist Waistband Workout Sport Fitness Gym Tights Push Up,seasum,9,https://www.amazon.com/SEASUM-Scrunch-Leggings-Waistband-Workout/dp/B07C84MLX6,all/any Spandex,Polyester Blended,Spandex <= 10%,一體成型,結構性透氣,羽絨,保暖禦寒,,單向導溼快乾,,,,,,
820,women,2019-03-03,22,Queenie Ke Women Power Flex Yoga Pants Workout Running Leggings,queenieke,19.99,https://www.amazon.com/Queenie-Women-Workout-Running-Leggings/dp/B07NQ4ZZ7D,Spandex 11~20%,all/any Spandex,Polyamide(Nylon) Blended,涼爽透氣,單向導溼快乾,,,Polyester Blended,,,,,,,
821,women,2019-03-03,23,Baleaf Women's High Waist Yoga Pants Inner Pocket Non See-Through Fabric,baleaf,21.49,https://www.amazon.com/Baleaf-Womens-Pocket-See-Through-Fabric/dp/B078XS1SWD,Spandex 11~20%,Polyamide(Nylon) Blended,all/any Spandex,舒適伸展,舒適平滑縫合,涼爽透氣,單向導溼快乾,Cotton Blended,,,Polyester Blended,,,,
822,women,2019-03-03,24,"FEIVO Yoga Pants, Women's Power Flex Yoga Pants Tummy Control Workout Yoga Capris Pants Leggings",feivo,14.49,https://www.amazon.com/FEIVO-Womens-Control-Workout-Leggings/dp/B074J8Y7S3,all/any Spandex,Polyester Blended,,涼爽透氣,單向導溼快乾,,,,,,,,,,
823,women,2019-03-03,25,HOFI High Waist Yoga Pants for Women Side & Inner Pockets with Tummy Control Sports Leggings,hofi,16.49,https://www.amazon.com/HOFI-Pockets-Control-Sports-Leggings/dp/B07M62YJHV,Spandex >= 21%,all/any Spandex,Polyester Blended,蒸發性涼感,涼爽透氣,單向導溼快乾,,,,,,,,,
824,women,2019-03-03,26,TSLA Yoga Pants Mid-Waist Leggings w Hidden Pocket FYP51/FYP41,tesla,13.48,https://www.amazon.com/TSLA-Mid-Waist-Leggings-Hidden-Pocket/dp/B07M9YH3CB,all/any Spandex,Polyester Blended,,涼爽透氣,單向導溼快乾,,,,,,,,,,
825,women,2019-03-03,27,Bamans Women's Skinny Leg Work Pull on Slim Stretch Yoga Dress Pants w/Tummy Control,bamans,22.98,https://www.amazon.com/Bamans-Womens-Skinny-Stretch-Control/dp/B07K238DHW,Spandex 11~20%,all/any Spandex,Polyester Blended,蒸發性涼感,涼爽透氣,單向導溼快乾,四面彈,,,,,,,,
826,women,2019-03-03,28,Cuddl Duds ClimateRight Women's Stretch Fleece Warm Underwear Leggings/Pants,cuddlduds,46.03,https://www.amazon.com/Cuddl-Duds-ClimateRight-Underwear-Leggings/dp/B077T671HN,all/any Spandex,Polyester Blended,Spandex <= 10%,刷毛布,保暖禦寒,,,,,,,,,,
827,women,2019-03-03,29,Ewedoos Yoga Pants Women Leggings with Pockets High Waist Tummy Control Workout Pants for Women,ewedoos,18.48,https://www.amazon.com/Ewedoos-Leggings-Pockets-Control-Workout/dp/B07H2YP424,Spandex 11~20%,all/any Spandex,Polyamide(Nylon) Blended,涼爽透氣,單向導溼快乾,四面彈,,,,,,,,,
828,women,2019-03-03,30,RUNNING GIRL Ombre Seamless Gym Leggings Power Stretch High Waisted Yoga Pants for Women Running Workout Leggings,runninggirl,22.48,https://www.amazon.com/RUNNING-GIRL-Seamless-Leggings-Stretch/dp/B07L1G97R7,,,,舒適伸展,一體成型,涼爽透氣,單向導溼快乾,,四面彈,,,,,,
829,women,2019-03-03,31,"CompressionZ High Waisted Women's Leggings - Smart, Flexible Compression for Yoga, Running, Fitness & Everyday Wear",compressionz,27.43,https://www.amazon.com/CompressionZ-High-Waisted-Womens-Leggings/dp/B015QOIFLK,,,,提升運動效能設計,單向導溼快乾,,,,,,,,,,
830,women,2019-03-03,32,90 Degree By Reflex - Performance Activewear - Printed Yoga Leggings,90degreebyreflex,16.99,https://www.amazon.com/90-Degree-Reflex-Performance-Activewear/dp/B07C1V72NS,Polyester Blended,all/any Spandex,Spandex 11~20%,四面彈,反光功能,Athleisure,單向導溼快乾,,,,,,,,
831,women,2019-03-03,33,Witkey Printed Extra Long Women Yoga Leggings High Waist Tummy Control Over The Heel Yoga Pants,witkey,15.99,https://www.amazon.com/Witkey-Printed-Women-Leggings-Control/dp/B07C8GJ8MH,,,,提升運動效能設計,涼爽透氣,單向導溼快乾,,,,,,,,,
832,women,2019-03-03,34,Under Armour Women's ColdGear Authentic,underarmour,42.49,https://www.amazon.com/Under-Armour-Womens-ColdGear-Authentic/dp/B018HQO09K,,,,刷毛布,單向導溼快乾,,,,,,,,,,
833,women,2019-03-03,35,LifeSky Women Yoga Pants Workout Leggings with Pockets Tummy Control Soft Pants,lifesky,15.99,https://www.amazon.com/LifeSky-Workout-Leggings-Pockets-Control/dp/B07MK2QTFW,Spandex >= 21%,all/any Spandex,Polyester Blended,舒適伸展,單向導溼快乾,四面彈,,,,,,,,,
834,women,2019-03-03,36,"NIRLON Yoga Pants for Women Best Black Leggings Straight Leg 28""/30""/32""/34"" Inseam Length Regular & Plus Size Petite/Tall",nirlon,18.79,https://www.amazon.com/NIRLON-Leggings-Straight-Inseam-Regular/dp/B0797L6V5N,Polyester Blended,Cotton Blended,Spandex <= 10%,提升運動效能設計,涼爽透氣,保暖禦寒,,all/any Spandex,,,,,,,
835,women,2019-03-03,37,MYoga Women's Yoga Pants Workout Running Capri Leggings Active Pants w Side Pockets,myoga,10.99,https://www.amazon.com/MYoga-Workout-Running-Leggings-Pockets/dp/B07C4LQFRN,all/any Spandex,Polyester Blended,,四面彈,,,,,,,,,,,
836,women,2019-03-03,38,LifeSky Yoga Pants for Women with Pockets High Waist Tummy Control Leggings 4 Way Stretch Soft & Slim Active Leggings,lifesky,21.99,https://www.amazon.com/LifeSky-Pockets-Control-Leggings-Stretch/dp/B07MGGK46T,Spandex >= 21%,all/any Spandex,Polyester Blended,舒適伸展,單向導溼快乾,四面彈,,,,,,,,,
837,women,2019-03-03,39,Colorfulkoala Women's Brushed Buttery Soft High Waisted Leggings Full Length Yoga Pants,colorfulkoala,28.99,https://www.amazon.com/Colorfulkoala-Brushed-Buttery-Waisted-Leggings/dp/B07KPDKRBV,Spandex 11~20%,all/any Spandex,Polyamide(Nylon) Blended,一體成型,,,,,,,,,,,
838,women,2019-03-03,40,DOVPOD Printed Yoga Pants High Waist Fitness Plus Size Workout Leggings Tommy Control Capris for Women,dovpod,14.98,https://www.amazon.com/DOVPOD-Printed-Fitness-Workout-Leggings/dp/B07DRD1JSF,Polyester Blended,all/any Spandex,Spandex >= 21%,提升運動效能設計,單向導溼快乾,保暖禦寒,結構性透氣,,四面彈,3D列印,,一體成型,,,
839,women,2019-03-03,41,Aoxjox Yoga Pants for Women High Waisted Gym Sport Ombre Seamless Leggings,aoxjox,23.99,https://www.amazon.com/Aoxjox-Pants-Waisted-Seamless-Leggings/dp/B07HGS45J8,Polyester Blended,Spandex <= 10%,all/any Spandex,一體成型,涼爽透氣,單向導溼快乾,,Polyamide(Nylon) Blended,,,,,,,
840,women,2019-03-03,42,CodeFit Yoga Power Flex Dry-Fit Pants Workout Printed Leggings Ombte Print XS-3XL,codefit,17.45,https://www.amazon.com/CodeFit-Dry-Fit-Workout-Printed-Leggings/dp/B07F2T8VYW,all/any Spandex,Polyamide(Nylon) Blended,,舒適平滑縫合,四面彈,,,,,,,,,,
841,women,2019-03-03,43,"THE GYM PEOPLE Thick High Waist Yoga Pants with Pockets, Tummy Control Workout Running Yoga Leggings for Women",thegympeople,20.99,https://www.amazon.com/GYM-PEOPLE-Pockets-Control-Leggings/dp/B07HQCCDFC,Cotton Blended,Polyamide(Nylon) Blended,Polyester Blended,蒸發性涼感,四面彈,單向導溼快乾,涼爽透氣,,舒適平滑縫合,提升運動效能設計,,舒適伸展,,,
842,women,2019-03-03,44,ALONG FIT Yoga Pants Women Cell Phone Pockets Side/Inner Compression Workout Leggings Tummy Control Yoga Leggings Capris,alongfit,15.24,https://www.amazon.com/ALONG-FIT-Pockets-Compression-Leggings/dp/B07D15HBRY,Polyester Blended,,,提升運動效能設計,涼爽透氣,單向導溼快乾,四面彈,,,,,,,,
843,women,2019-03-03,45,"Bamans Yoga Dress Pants,?Tummy Control Workout Leggings for Women, Office Strechy Skinny Pants",bamans,17.49,https://www.amazon.com/Bamans-Control-Workout-Leggings-Strechy/dp/B071HQX9KB,Spandex 11~20%,all/any Spandex,Polyester Blended,,,,,,,,,,,,
844,women,2019-03-03,46,ODODOS Power Flex Yoga Pants Tummy Control Workout Leggings 4 Way Stretch Yoga Pants With Pockets,ododos,14.98,https://www.amazon.com/ODODOS-Control-Workout-Leggings-Stretch/dp/B071Y4CY9G,Polyester Blended,all/any Spandex,Polyamide(Nylon) Blended,單向導溼快乾,四面彈,抗菌功能,,,,,,,,,
845,women,2019-03-03,47,Bamans Women's Yoga Dress Pants Tummy Control Pull On 4 Way Stretch Skinny Slim Leggings,bamans,24.99,https://www.amazon.com/Bamans-Womens-Control-Stretch-Leggings/dp/B07JDMYVR3,Spandex 11~20%,all/any Spandex,Polyester Blended,涼爽透氣,四面彈,,,,,,,,,,
846,women,2019-03-03,48,adidas Women's Athletics Essential Linear Tights,adidas,62.155,https://www.amazon.com/adidas-Womens-Athletics-Essential-Linear/dp/B01HPMT8JE,all/any Spandex,Cotton Blended,Spandex <= 10%,舒適伸展,,,,,,,,,,,
847,women,2019-03-03,49,"Persit Women's Premium Yoga Pants with Pockets, Non See-Through Tummy Control 4 Way Stretch High Waist Leggings",persit,18.45,https://www.amazon.com/Persit-Premium-Pockets-See-Through-Leggings/dp/B07JNN4DMC,Spandex 11~20%,all/any Spandex,Polyamide(Nylon) Blended,結構性透氣,四面彈,舒適伸展,單向導溼快乾,,涼爽透氣,,,,,,
848,women,2019-03-03,50,Mint Lilac Women's High Waist Workout Yoga Pants Athletic Tummy Control Leggings,mintlilac,19.99,https://www.amazon.com/Mint-Lilac-Workout-Athletic-Leggings/dp/B07KK9P465,Spandex >= 21%,all/any Spandex,Polyester Blended,蒸發性涼感,涼爽透氣,四面彈,單向導溼快乾,,舒適平滑縫合,舒適伸展,,,,,
849,women,2019-03-03,51,ODODOS High Waist Yoga Pants Tummy Control Workout Running 4 Way Stretch Yoga Leggings With Hidden Pocket,ododos,17.98,https://www.amazon.com/ODODOS-Control-Workout-Running-Leggings/dp/B077GMTKV9,all/any Spandex,Polyamide(Nylon) Blended,Polyester Blended,抗菌功能,單向導溼快乾,四面彈,,,,,,,,,
850,women,2019-03-03,52,YIANNA Women's 4-Hooks Latex Waist Trainer/Cincher/Corsets Shaper Weight Loss Sports Girdle,yianna,20.49,https://www.amazon.com/YIANNA-4-Hooks-Trainer-Cincher-Corsets/dp/B07KWJZFTJ,Cotton Blended,all/any Spandex,,提升運動效能設計,,,,,,,,,,,
851,women,2019-03-03,53,BUBBLELIME XS-XL Sports Thongs for Women Low Rise Power Pure Stretch No Show Nylon(6 Pack&3 Pack&1 Pack),bubblelime,14.99,https://www.amazon.com/BUBBLELIME-XS-XL-Sports-Thongs-Stretch/dp/B07D5TQW3T,all/any Spandex,Polyamide(Nylon) Blended,,舒適伸展,Athleisure,涼爽透氣,四面彈,,,,,,,,
852,women,2019-03-03,54,"TSLA Shorts 7"" Bike Running Yoga w Hidden Pockets FYS11/FYS14/FYP11",tesla,12.98,https://www.amazon.com/TSLA-Shorts-Running-Hidden-Pockets/dp/B07MDK5LWG,all/any Spandex,Polyester Blended,,涼爽透氣,單向導溼快乾,,,,,,,,,,
853,women,2019-03-03,55,Queenie Ke Women Yoga Legging Power Flex High Waist Running Pants Workout Tights,queenieke,21.99,https://www.amazon.com/Queenie-Legging-Running-Workout-Tights/dp/B07NQ3HKDQ,Spandex 11~20%,all/any Spandex,Polyamide(Nylon) Blended,單向導溼快乾,四面彈,,,Polyester Blended,,,,,,,
854,women,2019-03-03,56,90 Degree By Reflex High Waist Tummy Control Fleece Lined Leggings Women,90degreebyreflex,22.99,https://www.amazon.com/90-Degree-Reflex-Fleece-Leggings/dp/B016XKDUP2,all/any Spandex,Spandex <= 10%,Spandex 11~20%,刷毛布,保暖禦寒,羽絨,提升運動效能設計,Polyester Blended,Athleisure,反光功能,,舒適伸展,,,
855,women,2019-03-03,57,TSLA Women's Thermal Wintergear Compression Baselayer Pants Leggings Tights,tesla,13.48,https://www.amazon.com/TSLA-Wintergear-Compression-Baselayer-Leggings/dp/B07NFV8BXL,Polyester Blended,,,提升運動效能設計,異味控制,保暖禦寒,單向導溼快乾,,抗菌功能,刷毛布,,,,,
856,women,2019-03-03,58,"AFITNE Women’s High Waist Yoga Pants with Pockets, Tummy Control Workout Running 4 Way Stretch Yoga Leggings",afitne,19.94,https://www.amazon.com/AFITNE-Pockets-Control-Workout-Leggings/dp/B07JBC64WT,all/any Spandex,Spandex 11~20%,Polyamide(Nylon) Blended,舒適伸展,涼爽透氣,抗菌功能,單向導溼快乾,,四面彈,,,,,,
857,women,2019-03-03,59,"Yogipace Women's 34"" Inseam High Rise/Mid Rise Goddess Extra Long Leggings Yoga Over The Heel Legging - Tall Length",yogipace,28.99,https://www.amazon.com/Yogipace-Womens-Goddess-Leggings-Legging/dp/B07BJKRGLF,Spandex 11~20%,Cotton Blended,Polyester Blended,單向導溼快乾,四面彈,,,all/any Spandex,,,Polyamide(Nylon) Blended,,,,
858,women,2019-03-03,60,Roseate Men's Body Shaper Hot Sweat Workout Tank Top Slimming Neoprene Vest for Weight Loss Tummy Fat Burner,roseate,19.99,https://www.amazon.com/Roseate-Shaper-Workout-Slimming-Neoprene/dp/B07BMQVWF3,Polyester Blended,Polyamide(Nylon) Blended,,單向導溼快乾,舒適伸展,提升運動效能設計,,,,,,,,,
859,women,2019-03-03,61,SweatyRocks Women's Mesh Panel Side High Waist Leggings Skinny Workout Yoga Pants,sweatyrocks,13.44,https://www.amazon.com/SweatyRocks-Womens-Leggings-Skinny-Workout/dp/B07CRWS7VH,all/any Spandex,Spandex <= 10%,Rayon Blended,結構性透氣,,,,,,,,,,,
